id,college_name,university_id,affiliation,status,domain_name
30983,"W. C. C. M, WANAPARTHY, MAHABUBNAGAR",624,Affiliated College,1,
30984,"WARANGAL INSTITUTE OF TECHNOLOGY & SCIENCE, OORUGONDA (V), ATHMAKUR (M), WARANGAL, WARANGAL",617,Affiliated College,1,
30985,"WESLEY DEGREE COLLEGE (CO-EDN), HYDERABAD",623,Affiliated College,1,
30986,"WESLEY DEGREE COLLEGE FOR WOMEN, HYDERABAD",623,Affiliated College,1,
30987,"WISDOM DEGREE COLLEGE, HYDERABAD",623,Affiliated College,1,
30988,"WOMENS DEGREE COLLEGE, NIZAMABAD (5042), NIZAMABAD",627,Affiliated College,1,
30989,"YADAIAH COLLEGE OF EDUCATION, HYDERABAD",623,Affiliated College,1,
30990,"YAKUB REDDY DEGREE COLEGE, HASANPARTHY, WARANGAL",617,Affiliated College,1,
30991,"YASHODA COLLEGE OF NURSING, HYDERABAD, VIJAYWADA",6,Affiliated College,1,
30992,"YASHODA HOSPITAL, HYDERABAD",623,Affiliated College,1,
30993,"YASMEEN B.ED. COLLEGE, WARANGAL",617,Affiliated College,1,
30994,"YPR COLLEGE OF EDUCATION, HYDERABAD",623,Affiliated College,1,
30995,"YPR DEGREE COLLEGE, HYDERABAD",623,Affiliated College,1,
30996,"AGARTALA GOVERNMENT MEDICAL COLLEGE, AGARTALA",632,Affiliated College,1,
30997,"AMBEDKAR COLLEGE, AGARTALA",632,Affiliated College,1,
30998,"BHAVANS TRIPURA COLLEGE OF SCIENCE & TECHNOLOGY, AGARTALA",632,Affiliated College,1,
30999,"BHAVANS TRIPURA COLLEGE OF TEACHER EDUCATION, AGARTALA",632,Affiliated College,1,
31000,"BIR BIKRAM MEMORIAL COLLEGE, AGARTALA",632,Affiliated College,1,
31001,"COLLEGE OF AGRICULTURE, AGARTALA",632,Affiliated College,1,
31002,"COLLEGE OF FISHERIES, LEMBUCHERRRA, IMPHAL",415,Constituent / University College,1,
31003,"COLLEGE OF VETERINARY SCIENCE & ANIMAL HUSBANDRY, AGARTALA",632,Affiliated College,1,
31004,"DASARATHDEB MEMORIAL COLLEGE, AGARTALA",632,Affiliated College,1,
31005,"DHALAI DISTRICT POLYTECHNIC INSTITUTE, AGARTALA",632,Affiliated College,1,
31006,"FACULTY OF EDUCATION, AGARTALA",631,Constituent / University College,1,
31007,"FACULTY OF LAW, AGARTALA",631,Constituent / University College,1,
31008,"FACULTY OF MANAGEMENT STUDIES, AGARTALA",631,Constituent / University College,1,
31009,"FACULTY OF SCIENCE & TECHNOLOGY, AGARTALA",631,Constituent / University College,1,
31010,"GOVERNMENT COLLEGE OF ART & CRAFT, AGARTALA",632,Affiliated College,1,
31011,"GOVERNMENT DEGREE COLLEGE, AMARPUR, AGARTALA",632,Affiliated College,1,
31012,"GOVERNMENT DEGREE COLLEGE, DHARMANAGAR, AGARTALA",632,Affiliated College,1,
31013,"GOVERNMENT DEGREE COLLEGE, KAMALPUR, AGARTALA",632,Affiliated College,1,
31014,"GOVERNMENT DEGREE COLLEGE, KHUMLWNG, AGARTALA",632,Affiliated College,1,
31015,"GOVERNMENT DEGREE COLLGE, GANDACHARRA, AGARTALA",632,Affiliated College,1,
31016,"GOVERNMENT DEGREE COLLGE, KANCHANPUR, AGARTALA",632,Affiliated College,1,
31017,"GOVERNMENT DEGREE COLLGE, LONGTARAI VALLEY, AGARTALA",632,Affiliated College,1,
31018,"GOVERNMENT DEGREE COLLGE, SANTIRBAZER, AGARTALA",632,Affiliated College,1,
31019,"GOVERNMENT DEGREE COLLGE, TELIAMURA, AGARTALA",632,Affiliated College,1,
31020,"GOVERNMENT LAW COLLEGE, AGARTALA",632,Affiliated College,1,
31021,"HOLY CROSS COLLEGE, AGARTALA",632,Affiliated College,1,
31022,"INSTITUTE OF ADVANCE STUDIES IN EDUCATION, AGARTALA",632,Affiliated College,1,
31023,"INSTITUTE OF NURSING SCIENCES, AGARTALA",632,Affiliated College,1,
31024,"ISWAR CHANDRA VIDYASAGAR COLLEGE, AGARTALA",632,Affiliated College,1,
31025,"KABI NAZRUL MAHAVIDYALAYA, AGARTALA",632,Affiliated College,1,
31026,"MAHARAJA BIR BIKRAM COLLEGE, AGARTALA",632,Affiliated College,1,
31027,"MICHEAL MADHUSUDAN DATTA COLLEGE, AGARTALA",632,Affiliated College,1,
31028,"NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY, AGARTALA, AGARTALA",632,Affiliated College,1,
31029,"NETAJI SUBHAS MAHAVIDYALAYA, AGARTALA",632,Affiliated College,1,
31030,"RABINDRA NATH THAKUR MAHAVIDYALAYA, SEPAHIJALA, AGARTALA",632,Affiliated College,1,
31031,"RAMKRISHNA MAHAVIDYALAYA, AGARTALA",632,Affiliated College,1,
31032,"RAMTHAKUR COLLEGE, AGARTALA",632,Affiliated College,1,
31033,"REGIONAL COLLEGE OF PHYSICAL EDUCATION, AGARTALA",632,Affiliated College,1,
31034,"REGIONAL INSTITUTE OF PHARMACEUTICAL SCIENCE & TECHNOLOGY, AGARTALA",632,Affiliated College,1,
31036,"SACHIN DEB BARMAN MEMORIAL MUSIC COLLEGE, AGARTALA",632,Affiliated College,1,
31037,"SWAMI VIVEKANANDA MAHAVIDYALAYA, MOHANPUR, AGARTALA",632,Affiliated College,1,
31038,"TRIPURA COLLEGE OF NURSING, AGARTALA",632,Affiliated College,1,
31039,"TRIPURA INSTITUTE OF PARAMEDICAL SCIENCE, AGARTALA",632,Affiliated College,1,
31040,"TRIPURA INSTITUTE OF TECHNOLOGY, AGARTALA",632,Affiliated College,1,
31041,"TRIPURA MEDICAL COLLEGE & DR. B.R.A.M. TEACHING HOSPITAL, AGARTALA",632,Affiliated College,1,
31042,"TRIPURA STATE ACADEMY OF TRIBAL CULTURE, AGARTALA, AGARTALA",632,Affiliated College,1,
31043,"TRIPURA SUNDARI NURSING COLLEGE, AGARTALA, AGARTALA",632,Affiliated College,1,
31044,"TRIPURA TRIBAL FOLK MUSIC COLLEGE, AGARTALA",632,Affiliated College,1,
31045,"WOMENS COLLEGE, AGARTALA",632,Affiliated College,1,
31046,"WOMENS POLYTECHNIC COLLEGE, AGARTALA",632,Affiliated College,1,
31047,"1- D.P. B.S. DEGREE COLLEGE ANOOPSHAHR, (BULANDSHAHR) MOB.NO.9897671410 PH.NO.05734-275450, MEERUT",643,Affiliated College,1,
31049,"60 V.V. COLLEGE SHAMALI (PRABUDH NAGAR) MOB.NO.9837444533 01398-250024, MEERUT",643,Affiliated College,1,
31050,"91 B.M. LAW COLLEGE JHINJHANA, KERTU, MUZAFFARNAGAR, MEERUT",643,Affiliated College,1,
31051,"A C M E INSTITUTE OF MANAGEMENT AND TECHNOLOGY, BAREILLY, LUCKNOW",694,Affiliated College,1,
31052,"A N A COLLEGE OF ENGINEERING AND MANAGEMENT STUDIES, BAREILLY, LUCKNOW",694,Affiliated College,1,
31053,"A P N P.G. COLLEGE, BASTI, GORAKHPUR",645,Affiliated College,1,
31054,"A S MEMORIAL DEGREE COLLEGE, AMREHA, KANPUR",642,Affiliated College,1,
31055,"A.K COLLEGE ,SHIKOHABAD,(FIROZABAD), AGRA",646,Affiliated College,1,
31056,"A.K. DEGREE COLLEGE JYOTI, MAINPURI, AGRA",646,Affiliated College,1,
31057,"A.K.P. COLLEGE KHURJA (BULANDSHAHR) MOB. NO.9410484074 05732-247136, MEERUT",643,Affiliated College,1,
31058,"A.N.A. COLLEGE OF MANAGEMENT STUDIES, DELHI ROAD, BAREILLY",667,Affiliated College,1,
31059,"A.N.D.N.N.M. MAHAVIDYALAYA,, KANPUR",642,Affiliated College,1,
31060,"A.N.D.T.T. COLLEGE,, KANPUR",642,Affiliated College,1,
31061,"A.P. GUPTA & SRIMATI GEETA DEVI MAHILA MAHAVIDYALAYA, SANGRAMPUR, UNWAL, GORAKHPUR, GORAKHPUR",645,Affiliated College,1,
31062,"A.P. SEN MEMORIAL GIRLS DEGREE COLLEGE, LUCKNOW",664,Affiliated College,1,
31063,"A.P.N.P.G. COLLEGE BASTI, BHOPAL",352,Recognized Center,1,
31064,"A.P.N.P.G. COLLEGE, BASTI, BHOPAL",352,Recognized Center,1,
31065,"A.P.S COLLEGE,BAJNA MATHURA, AGRA",646,Affiliated College,1,
31066,"A.P.S. COLLEGE OF EDUCATION SARDHANA, BINAULI ROAD, NEAR BHOONI CHOWK, TEH.SARDHANA, JULEDHA, MEERUT, MEERUT",643,Affiliated College,1,
31067,"A.P.S. MAHAVIDYALAYA, CHAKRASENPUR, ANAND NAGAR, AMBEDKAR NAGAR, FAIZABAD",647,Affiliated College,1,
31068,"A.R. INSTITUTE OF MANAGEMENT & TECHNOLOGY RAJPURA, MEERUT, MEERUT",643,Affiliated College,1,
31069,"A.S. (P.G.) COLLEGE MAWANA (MEERUT) MOB.NO.9935769441, MEERUT",643,Affiliated College,1,
31070,"A.S. BATESWAR DAYAL MEMO. MAHAVIDYALAYA, MADHAOGANJ,, KANPUR",642,Affiliated College,1,
31071,"A.S. COLLEGE, LAKHAOTI (BULANDSHAHR) MOB.NO.9411859284 05732-236660, MEERUT",643,Affiliated College,1,
31072,"A.V.R.L. DEGREE COLLEGE, GITHANI, CHANDHAR, SANTKABIR NAGAR, GORAKHPUR",645,Affiliated College,1,
31073,"A.Y.T. COLLEGE OF EDUCATION, GHATAILA GAJI, DEORIA, GORAKHPUR",645,Affiliated College,1,
31074,"AACHARY BALDEV COLLEGE, KOPA ,PATARHI, JAUNPUR, JAUNPUR",696,Affiliated College,1,
31075,"AADI SHIV NAVEEN MAHAVIDYALYA SHANTIPURAM OUNCHA MAINPURI, AGRA",646,Affiliated College,1,
31076,"AAKANSHA COLLEGE MEERAPUR, MUZAFFARNAGAR, MEERUT",643,Affiliated College,1,
31077,"AASHLAR BUSINESS SCHOOL ,MATHURA, LUCKNOW",694,Affiliated College,1,
31078,"AASTHA EDUCATIONAL INSTITUTE H.NO. 3 GALI NO. - 2 KRISHNA NAGAR MODINAGAR 201204, MEERUT",643,Affiliated College,1,
31079,"AAZAD HIND MAHAVIDYALAYA, CHAKRAMJI MAUNATH,BHANJAN, MAU, JAUNPUR",696,Affiliated College,1,
31080,"ABDUL AZIZ ANSARI DEGREE COLLEGE, MAJADIHA, SHAHGANJ , JAUNPUR, JAUNPUR",696,Affiliated College,1,
31081,"ABDUL RAZZAQ DEGREE COLLEGE, JOYA, BAREILLY",667,Affiliated College,1,
31082,"ABDUL USMAN MAHAVIDYALAYA, RAYPUR (PALIYA), MAU, JAUNPUR",696,Affiliated College,1,
31083,"ABES ENGINEERING COLLEGE, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31084,"ABES INSTITUTE OF BUSINESS MANAGEMENT, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31085,"ABES INSTITUTE OF MANAGEMENT, CAMPUS-02, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31086,"ABES INSTITUTE OF TECHNOLOGY, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31087,"ABHA YADAV SMARAK KANYA DEG. COLL. MEJA ROAD,, KANPUR",642,Affiliated College,1,
31088,"ABHAIVEER SMRATI MAHAVIDYALAYA, UDI,, KANPUR",642,Affiliated College,1,
31089,"ABHAY BALIKA MAHAVIDYALAYA, RANIPUR, HANDIA,, KANPUR",642,Affiliated College,1,
31090,"ABHAY MAHAVIDYALAYA TARNA, VARANASI, VARANASI",668,Affiliated College,1,
31091,"ABHAY MEMORIAL TRUST GROUP OF INSTITUTIONS, ALLAHABAD, LUCKNOW",694,Affiliated College,1,
31092,"ABHAY NARAYANSANSKRIT MAHAVIDYALAYA, DHARMAPUR, VARANASI",679,Affiliated College,1,
31093,"ABHAY PRATAP SINGH DEGREE COLLEGE, KUNWARPUR ROAD, BINDKI,, KANPUR",642,Affiliated College,1,
31094,"ABHINAV INSTITUTE OF MANAGEMANT AND TECHNOLOGY, KANPUR, LUCKNOW",694,Affiliated College,1,
31095,"ABHINAV PRAGYA COLLEGE, NIVADA, JHANSI",639,Affiliated College,1,
31096,"ABHINAV PRAGYA COLLEGE, RATH, JHANSI",639,Affiliated College,1,
31097,"ABHINAV PRAGYA COLLEGE, SARILA, JHANSI",639,Affiliated College,1,
31098,"ABHINAV PRAGYA MAHAVIDYALAYA, HARDUARPUR,, KANPUR",642,Affiliated College,1,
31099,"ABHINAV SEVA SANSTHAN MAHAVIDYALAYA, RAJEEV NAGAR,, KANPUR",642,Affiliated College,1,
31100,"ABSS INSTITUTE OF TECHNOLOGY, MAWANA ROAD, MEERUT, LUCKNOW",694,Affiliated College,1,
31101,"ABUL KALAM AZAD EDUCATIONAL INSTITUTE DUMARIYA GANJ, SIDDHARTH NAGAR, GORAKHPUR",645,Affiliated College,1,
31102,"ABUL KALAM AZAD MAHAVIDYALAYA, JAMUNIABAG, VISHUNGA, GONDA, FAIZABAD",647,Affiliated College,1,
31103,"ABUL KALAM AZAD MAHAVIDYALAYA, RAMGARH, RANIGANJ, PRATAPGARH, FAIZABAD",647,Affiliated College,1,
31104,"ACADEMY OF BUSINESS AND ENGG. SCIENCES, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31105,"ACADEMY OF BUSINESS MANAGEMENT GYAN STHALI, HAPUR ROAD, MODINAGAR (GHAZIABAD), PH. 9837626264, 9639003766, 9411901161, MEERUT",643,Affiliated College,1,
31106,"ACADEMY OF MANAG. & EXCELLENCE, 2 GAILANA ROAD AGRA, AGRA",646,Affiliated College,1,
31107,"ACCORD BUSINESS COLLEGE, BAREILLY",667,Affiliated College,1,
31108,"ACCURATE INSTITUTE OF ADVANCED MANAGEMENT, GREATER NOIDA,MAHAMAYA TECHNICAL UNIVERSITY",666,Affiliated College,1,
31109,"ACCURATE INSTITUTE OF ARCHITERCTURE AND PANNING, GREATER NOIDA, LUCKNOW",694,Affiliated College,1,
31110,"ACCURATE INSTITUTE OF MANAGEMENT AND TECHNOLOGY, GREATER NOIDA, LUCKNOW",694,Affiliated College,1,
31111,"ACE COLLEGE OF ENGINEERING AND MANAGEMENT,ETMADPURA,AGRA., LUCKNOW",694,Affiliated College,1,
31112,"ACE INSTITUTE OF MANAGEMENT & TECHNOLOGY, BAREILLY",667,Affiliated College,1,
31113,"ACHARYA CHANAKYA MAHAVIDYALAYA, MAHMOODPUR SEMRI, SULTANPUR, FAIZABAD",647,Affiliated College,1,
31114,"ACHARYA NARENDRA DEO KISAN P.G. COLLEGE, BABHNAN, GONDA, FAIZABAD",647,Affiliated College,1,
31115,"ACHARYA NARENDRA DEV COLLEGE OF PHARMACY, GONDA, LUCKNOW",694,Affiliated College,1,
31116,"ACHARYA SITARAMA CHATURVEDI MAHILA MAHAVIDYALAYA, DOMRI, RAMNAGAR, VARANASI, VARANASI",668,Affiliated College,1,
31117,"ACHARYA VINOBA BHAVE MAHAVIDYALAYA, PREM NAGAR, CHHIDA, SULTANPUR, FAIZABAD",647,Affiliated College,1,
31118,"ACME COLLEGE OF ENGINEERING, MURADNAGAR, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31119,"ACME INST. OF MANAGEMENT & TECH. NEAR SUDHIR DHARMA KANTA SIKANDRA,AGRA, AGRA",646,Affiliated College,1,
31120,"ACME INSTITUTE OF MANAGEMENT & TECHNLOGY, BAREILLY",667,Affiliated College,1,
31121,"ACME INSTITUTE OF PLANNING AND MANAGEMENT, BAREILLY, LUCKNOW",694,Affiliated College,1,
31122,"ACN COLLEGE OF ENGINEERING AND MANAGEMENT STUDIES, KASIMPUR ROAD, VILL.- CHERRAT, ALIGARH, LUCKNOW",694,Affiliated College,1,
31123,"ACN INSTITUTE FOR HIGHER EDUCATION, ALIGARH, AGRA",646,Affiliated College,1,
31124,"ADARSH AUDYOGIK SANSKRIT MAHAVIDYALAYA, GOSAIGANJ, VARANASI",679,Affiliated College,1,
31125,"ADARSH BALIKA MAHAVIDYALAYA, GOMTI NAGAR, LUCKNOW",664,Affiliated College,1,
31126,"ADARSH BHARATI MAHAVIDYALAYA, KHETASARAI, VARANASI",679,Affiliated College,1,
31127,"ADARSH DEVKALI BABA SMARAK MAHAVIDYALAYA,UDENA,AHIRAULI AZAMGARH, JAUNPUR",696,Affiliated College,1,
31128,"ADARSH HANUMAT SANSKRIT MAHAVIDYALAYA, MURUVAL, VARANASI",679,Affiliated College,1,
31129,"ADARSH JANTA MAHAVIDYALAYA GIROR ETAH, AGRA",646,Affiliated College,1,
31130,"ADARSH JANTA MAHAVIDYALAYA, DEVKALI, LAKHIMPUR,, KANPUR",642,Affiliated College,1,
31131,"ADARSH JANTA MAHAVIDYALAYA, KOLNA (CHUNAR) MIRZAPUR, VARANASI",668,Affiliated College,1,
31132,"ADARSH KANYA MAHAVIDYALAYA, JIAPUR BARUA JALAKI, DIHWA, DAULATPUR, KEDAR NAGAR, TANDA, AMBEDKAR NAGAR, FAIZABAD",647,Affiliated College,1,
31133,"ADARSH KANYADIGREE COLLEGE, DARAGANJ, VARANASI, VARANASI",668,Affiliated College,1,
31134,"ADARSH KRISHNA COLLEGE EDU. BHOOP NAGAR,MAINPURI, AGRA",646,Affiliated College,1,
31135,"ADARSH MAHAVIDYALAYA, HARDUA, NAWABGANJ, BAREILLY",667,Affiliated College,1,
31136,"ADARSH MUNISHWAR SANSKRIT MAHAVIDYALAYA, GAURAMAFI PATTI, VARANASI",679,Affiliated College,1,
31137,"ADARSH RANI CHANDRAVATI SHYAMA MAHAVIDYALAYA, KACHORI GALI, VARANASI",679,Affiliated College,1,
31138,"ADARSH SAMAJ MAHAVIDYALAYA DOLATPUR,FIROZABAD, AGRA",646,Affiliated College,1,
31139,"ADARSH SANGVED SANSKRIT MAHAVIDYALAYA, IMALIYA GURUDAYAL GANJ BARAGANV, VARANASI",679,Affiliated College,1,
31140,"ADARSH SANSKRIT AYURVEDA MAHAVIDYALAYA, VARANASI",679,Affiliated College,1,
31141,"ADARSH SANSKRIT HINDI MAHAVIDYALAYA, BHARAVALIYA, SARAYA TIWARI, VAI KHAJANI, VARANASI",679,Affiliated College,1,
31142,"ADARSH SANSKRIT MAHAVIDYALAYA, BACHHANA, BILHUR, VARANASI",679,Affiliated College,1,
31143,"ADARSH SANSKRIT MAHAVIDYALAYA, BHAUAPAR, VARANASI",679,Affiliated College,1,
31144,"ADARSH SANSKRIT MAHAVIDYALAYA, DHARASIGAGAHA, VARANASI",679,Affiliated College,1,
31145,"ADARSH SANSKRIT MAHAVIDYALAYA, MAUNATHBHANJAN, VARANASI",679,Affiliated College,1,
31146,"ADARSH SANSKRIT MAHAVIDYALAYA, RAMNAGAR, URAI, VARANASI",679,Affiliated College,1,
31147,"ADARSH SANSKRIT MAHAVIDYALAYA, SURAJAN NAGAR, VARANASI",679,Affiliated College,1,
31148,"ADARSH SARASWATI SANSKRIT VIDYALAYA, RITHHIYA, PIPRAICH, VARANASI",679,Affiliated College,1,
31149,"ADARSH SEVA BHARATI MAHAVIDYALAYA,RAMGANV PALAHI PATTI, VARANASI",679,Affiliated College,1,
31150,"ADARSH SHIKSHA MANDIR DEGREE COLLEGE, MASAULI, MANDA,, KANPUR",642,Affiliated College,1,
31151,"ADARSH SHIV SHARDA SANSKRIT MAHAVIDYALAYA, IMALI GANVA, VARANASI",679,Affiliated College,1,
31152,"ADARSH SHRI BRAMHARSHI SANSKRIT MAHAVIDYALAYA, REVATIPUR, VARANASI",679,Affiliated College,1,
31153,"ADARSH SHRI RAM SANSKRIT VIDYALAYA, CHHANGAPUR, LEDUKA, VARANASI",679,Affiliated College,1,
31154,"ADARSH SHRI SANATAN DHARM SANSKRIT MAHAVIDYALAYA, RASMANDAL, VARANASI",679,Affiliated College,1,
31155,"ADARSH SHRI SANG SANSKRIT BRAHMVIDYA MAHAVIDYALAYA, BARADEV, VARANASI",679,Affiliated College,1,
31156,"ADARSH SHRI VASUDEV SANSKRIT MAHAVIDYALAYA, GUTAVAN, VARANASI",679,Affiliated College,1,
31157,"ADARSH SHRISAD ADARSH SANSKRIT MAHAVIDYALAYA, BAJIGANJ, MALLAVA, VARANASI",679,Affiliated College,1,
31158,"ADARSH SRIKANTHH SANSKRIT MAHAVIDYALAYA, KONDAR, MAHAKHEDA, VARANASI",679,Affiliated College,1,
31159,"ADARSHA HANUMAT SANSKRIT MAHAVIDYALAYA, UDAICHANDRAPUR, KERAKAT, VARANASI",679,Affiliated College,1,
31160,"ADARSHA SHRI HANUMAT SANSKRIT MAHAVIDYALAYA, ARAKA, MAHAVEERPUR, VATHURI, RASULPUR, VARANASI",679,Affiliated College,1,
31161,"ADHARSHILA COLLEGE OF EDUCTION PARTAPUR BYPASS ROAD, MEERUT, PH. 9897577661-62, MEERUT",643,Affiliated College,1,
31162,"ADHARSHILA COLLEGE OF PROF. STUDIES, ATAUR BUJURG,, KANPUR",642,Affiliated College,1,
31163,"ADHARSHILA VIDHI COLLEGE OF PROF. COURSES, ATOURA,, KANPUR",642,Affiliated College,1,
31164,"ADHUNIK COLLEGE OF ENGINEERING , DUHAI, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31165,"ADHUNIK INSTITUTE OF EDUCATION & RESEARCH DELHI-MEERUT ROAD, OPP- BANK OF INDIA, NEAR-BUS STAND, DUHAI, (GHAZIABAD) PH. NO :- 0120-2679219, 2679220,2679221, 9837393927, 09818592787, MEERUT",643,Affiliated College,1,
31166,"ADHUNIK INSTITUTE OF PRODUCTIVITY MANAGEMENT AND RESEARCH , GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31167,"ADVANCE INSTITUTE OF BIOTECH AND PARAMEDICAL SCIENCES, KANPUR, LUCKNOW",694,Affiliated College,1,
31168,"ADVANCE INSTITUTE OF MANAGEMENT NH-24, 26TH KM DELHI-HAPUR BYPASS ROAD, P.O. - ADHYATMIC NAGAR, DASNA (GHAZIABAD) (R) II - A/16, NEHRU NAGAR, GHAZIABAD, MEERUT",643,Affiliated College,1,
31169,"ADVANCE INSTITUTE OF MANAGEMENT, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31170,"ADVANCE INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH , KANPUR, LUCKNOW",694,Affiliated College,1,
31171,"AFZALGARH MAHAVIDYALAYA, AFZALGARH, BAREILLY",667,Affiliated College,1,
31172,"AGRA COLLEGE, AGRA, AGRA",646,Affiliated College,1,
31173,"AGRA PUBLIC COLLEGE OF TECHNOLOGY AND MANAGEMENT, AGRA, LUCKNOW",694,Affiliated College,1,
31174,"AGRA PUBLIC SCHOOL OF TECHNOLOGY AND COMPUTER EDUCATION, ARTONI, AGRA, LUCKNOW",694,Affiliated College,1,
31175,"AGRA PUBLIC TEACHERS TRANING COLLEGE ARTONI, AGRA, AGRA",646,Affiliated College,1,
31176,"AGRA TEACHERS TRAINING COLLEGE, AGRA, AGRA",646,Affiliated College,1,
31177,"AGRA VANASTHALI MAHAVIDYALAYA JHARNA NALA, CHALLESOR, AGRA",646,Affiliated College,1,
31178,"AGRA VANSTHALI MAHAVIDYALAYA, AGRA, LUCKNOW",694,Affiliated College,1,
31179,"AGRASEN.(P.G.) COLLEGE SIKANDRABAD (BULANDSHAHR) MOB.NO.9837429096 05732-269337, MEERUT",643,Affiliated College,1,
31180,"AIIMS,M.G. ROAD,AGRA, AGRA",646,Affiliated College,1,
31181,"AJAB NARAIN HARISH CHANDRA SMARAK MAHAVIDYALAYA, SHEKHAPUR, GAURIGANJ, PRATAPGARH, FAIZABAD",647,Affiliated College,1,
31182,"AJAY KUMAR GARG ENGINEERING COLLEGE, GHAZIABAD, LUCKNOW",694,Affiliated College,1,
31183,"AJAY SINGH MAHAVIDYALAYA, BHOGNIPUR, KANPUR",642,Affiliated College,1,
31184,"AJMERA INSTITUTE OF MEDIA STUDIES, BAREILLY, BHOPAL",352,Recognized Center,1,
31185,"AKBARPUR DEGREE COLLEGE, AKBARPUR, KANPUR",642,Affiliated College,1,
31186,"AKHILBHAGYA, MAHAVIDYALAYA, RANAPAR, GORAKHPUR, GORAKHPUR",645,Affiliated College,1,
31187,"AKS MANAGEMENT COLLEGE, LUCKNOW, LUCKNOW",694,Affiliated College,1,
31188,"AL BARKAT INSTITUTE OF MANAGEMENT STUDIES, ALIGARH, LUCKNOW",694,Affiliated College,1,
31189,"AL HAAJ A R SANI INSTITUTE OF MANAGEMENT AND TECHNOLOGY, MATHURA, LUCKNOW",694,Affiliated College,1,
31190,"AL-HAJ A.R SANI INST & MANAG. & TECH. CIVIL LINES MATHURA, AGRA",646,Affiliated College,1,
31191,"AL.BARKAT COLLEGE OF EDUCATION ANOOP SHAHAR ROAD, ALIGARH, AGRA",646,Affiliated College,1,
31192,"ALHAI MAHAVIDYALAYA, UMEDJOT, KHERHANSA, GONDA, FAIZABAD",647,Affiliated College,1,
31193,"ALIGARH COLLEGE OF EDUCATION ANOOP SHAHAR ROAD, CHEEROT ALIGARH, AGRA",646,Affiliated College,1,
31194,"ALIGARH COLLEGE OF ENGINEERING AND TECHNOLOGY, ALIGARH, AGRA",646,Affiliated College,1,
31195,"ALIGARH COLLEGE OF ENGINEERING AND TECHNOLOGY, ALIGARH, LUCKNOW",694,Affiliated College,1,
31196,"ALIGARH COLLEGE OF NURSHING AND ASIAN HOSPITAL, ALIGARH, KANPUR",642,Affiliated College,1,
31197,"ALIGARH COLLEGE OF PHARMACY, ALIGARH, LUCKNOW",694,Affiliated College,1,
31198,"ALIGARH TEACHERS TRAINING COLLEGE, ALIGARH, AGRA",646,Affiliated College,1,
31199,"ALIGARH UNANI & AYURVEDIC MEDICAL COLLEGE,, KANPUR",642,Affiliated College,1,
31200,"ALIVE INFOTECH COMPUTER EDUCATION SHIKOHABAD, BHOPAL",352,Recognized Center,1,
31201,"ALL SAINT COLLEGE KOHARI NEAR T.V. TOWAR SHAMSABAD ROAD, AGRA, AGRA",646,Affiliated College,1,
31202,"ALLAHABAD DEGREE COLLEGE, ALLAHABAD",692,Constituent / University College,1,
31203,"ALLAHABAD INSTITUTE OF ENGINEERING AND TECHNOLOGY, ALLAHABAD, LUCKNOW",694,Affiliated College,1,
31204,"ALLAHABAD SCHOOL OF AGRICULTURE, ALLAHABAD",678,Constituent / University College,1,
31205,"ALLAMA IQBAL UNANI MEDICAL COLLEGE,, KANPUR",642,Affiliated College,1,
31206,"ALLENHOUSE INSTITUTE OF TECHNOLOGY, KANPUR, LUCKNOW",694,Affiliated College,1,
31207,"ALPINE COLLEGE OF EDUCATION SAHARANPUR ROAD, JALALABAD, SHAMLI, MUZAFFARNAGAR, MEERUT",643,Affiliated College,1,
31208,"ALVI GIRLS DEGREE COLLEGE, PHOOLPUR, KANPUR",642,Affiliated College,1,
31209,"AMAN INSTITUTE OF MANAGEMENT & EDUCATION 65, DUHAI, DELHI-MEERUT ROAD, GHAZIABAD, MEERUT",643,Affiliated College,1,
31210,"AMANI GROUP OF INSTITUTIONS, AMROHA, LUCKNOW",694,Affiliated College,1,
31211,"AMAR DEEP DEGREE COLLEGE, JALESAR ROAD,FIROZABAD, AGRA",646,Affiliated College,1,
31212,"AMAR NATH GIRLS DEGREE COLLEGE,MATHURA, AGRA",646,Affiliated College,1,
31213,"AMAR NATH MISHRA P.G. COLLEGE, DUBEY CHAPRA, BALLIA, VARANASI",668,Affiliated College,1,
31214,"AMAR SAHID KANCHAN SINGH MAHAVIDYALAYA, SHIVPURI, KHAGA,, KANPUR",642,Affiliated College,1,
31216,"AMAR SHAHEED TH. DARIYAV SINGH MAHAVIDYALAYA, KHAGA,, KANPUR",642,Affiliated College,1,
31217,"AMAR SHAHID KANCHAN SINGH MAHAVIDYALAYA, KODA JAHANABAD,, KANPUR",642,Affiliated College,1,
